ANO_REFERENCIA,UF_ESCOLA,MUNICIPIO_ESCOLA,ESFERA_GOVERNO,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO,,,
2016,MG,SETE LAGOAS,Municipal,Urbana,31327620,EM DR ENIZIO ANTONIO VIANA,202,R$ 30.915,0,,
2016,MG,SAO LOURENCO,Municipal,Urbana,31242144,EM DR EMILIO ABDON POVOA,30,R$ 2.710,0,,
2016,MS,CAMPO GRANDE,Municipal,Urbana,50006975,EM DR EDUARDO OLIMPIO MACHADO,50,R$ 11.790,0,,
2016,MG,ITAMBACURI,Municipal,Rural,31152412,EM DR EDSON LAGO PINHEIRO,90,R$ 27.990,0,,
2016,MA,ESTREITO,Municipal,Rural,21252050,EM DR DOMINGO DUTRA FILHO,40,R$ 13.560,0,,
2016,MG,JUIZ DE FORA,Municipal,Urbana,31071544,EM DR DILERMANDO MARTINS,125,R$ 16.965,0,,
2016,MA,BACURITUBA,Municipal,Rural,21003297,EM DR DEUSDETH CORTEZ VIEIRA DA SILVA,89,R$ 16.785,0,,
2016,MG,ARGIRITA,Municipal,Urbana,31096644,EM DR CUSTODIO JUNQUEIRA,324,R$ 40.068,0,,
2016,MG,PEDRO LEOPOLDO,Municipal,Urbana,31012874,EM DR CRISTIANO OTONI,53,R$ 7.101,0,,
2016,MG,SAO JOAO DA PONTE,Municipal,Urbana,31094293,EM DR CRISTIANO MACHADO,120,R$ 23.880,0,,
2016,MA,SANTA RITA,Municipal,Rural,21027463,EM DR CLODOMIR PINHEIRO COSTA,40,R$ 13.560,0,,
2016,MG,CAMBUI,Municipal,Urbana,31054747,EM DR CARLOS CAVALCANTI,308,R$ 38.484,0,,
2016,MG,RIACHO DOS MACHADOS,Municipal,Rural,31091758,EM DR CARLOS,114,R$ 34.830,0,,
2016,MS,DOURADOS,Municipal,Rural,50025473,EM DR CAMILO HERMELINDO DA SILVA - POLO,50,R$ 17.310,0,,
2016,MG,PIUMHI,Municipal,Urbana,31115673,EM DR AVELINO DE QUEIROZ,50,R$ 11.790,0,,
2016,MG,PEDRO LEOPOLDO,Municipal,Rural,31012866,EM DR AVARY DE CAMPOS,29,R$ 2.391,0,,
2016,MG,SAO JOAO NEPOMUCENO,Municipal,Urbana,31344931,EM DR AUGUSTO GLORIA,120,R$ 8.280,0,,
2016,MG,CATAGUASES,Municipal,Urbana,31097471,EM DR ASTOLPHO REZENDE,100,R$ 12.708,0,,
2016,MG,CARAI,Municipal,Rural,31150657,EM DR ARTUR BERNARDES,78,R$ 4.842,0,,
2016,MG,PARACATU,Municipal,Urbana,31112755,EM DR ANTONIO RIBEIRO,60,R$ 11.940,0,,
2016,MG,CONGONHAS,Municipal,Urbana,31194620,EM DR ANTONIO MOREIRA DE SOUZA E SILVA,35,R$ 9.165,0,,
2016,MG,JEQUITINHONHA,Municipal,Urbana,31184926,EM DR ANTONIO LUCENA PEIXOTO,100,R$ 21.180,0,,
2016,PB,GUARABIRA,Municipal,Urbana,25120255,EM DR ANTONIO GALDINO GUEDES,120,R$ 23.880,0,,
2016,MG,MURIAE,Municipal,Urbana,31098621,EM DR ANTONIO CANEDO,40,R$ 2.760,0,,
2016,MG,JUIZ DE FORA,Municipal,Urbana,31071528,EM DR ANTONINO LESSA,50,R$ 11.790,0,,
2016,RN,MACAIBA,Municipal,Rural,24053147,EM DR ALFREDO LIRA,100,R$ 31.020,0,,
2016,MA,PARAIBANO,Municipal,Urbana,21169098,EM DR ADONIAS LACERDA,600,R$ 119.400,0,,
2016,RJ,ARARUAMA,Municipal,Urbana,33439605,EM DOUTOR JOAO VASCONCELLOS,120,R$ 23.880,0,,
2016,MG,ANDRADAS,Municipal,Rural,31125199,EM DOS GONCALVES,48,R$ 17.280,0,,
2016,MG,ARCOS,Municipal,Urbana,31036048,EM DORVINA TEIXEIRA ARANTES,75,R$ 3.297,0,,
2016,MA,PINDARE-MIRIM,Municipal,Urbana,21077010,EM DOROTEU RIBEIRO,58,R$ 7.146,0,,
2016,MG,CONTAGEM,Municipal,Urbana,31011860,EM DORA DE MATTOS,90,R$ 19.110,0,,
2016,RJ,CAMPOS DOS GOYTACAZES,Municipal,Urbana,33009899,EM DONANA,196,R$ 28.260,0,,
2016,RN,GOIANINHA,Municipal,Rural,24061964,EM DONA TOINHA,31,R$ 3.995,0,,
2016,MG,LAGOA SANTA,Municipal,Urbana,31009415,EM DONA SANTINHA,120,R$ 19.095,0,,
2016,MA,SAO FRANCISCO DO MARANHAO,Municipal,Rural,21172110,EM DONA RITA SOARES DE CARVALHO,69,R$ 8.025,0,,
2016,MG,PIRAPORA,Municipal,Urbana,31221686,EM DONA RITA SANTOS BRAGA,120,R$ 23.880,0,,
2016,MG,INIMUTABA,Municipal,Urbana,31211346,EM DONA REGINA NUNES,34,R$ 9.150,0,,
2016,MG,PEDRO LEOPOLDO,Municipal,Urbana,31009695,EM DONA NHAZINHA CARVALHO,87,R$ 4.101,0,,
2016,MG,LAGOA SANTA,Municipal,Urbana,31009474,EM DONA MARUCAS,60,R$ 11.940,0,,
2016,RN,GOIANINHA,Municipal,Urbana,24061956,EM DONA MARIQUINHA,100,R$ 21.180,0,,
2016,MG,NOVA SERRANA,Municipal,Urbana,31234737,EM DONA MARIA ROSA SOARES,125,R$ 28.275,0,,
2016,MG,TRES CORACOES,Municipal,Urbana,31262099,EM DONA MARIA LAURA,40,R$ 9.240,0,,
2016,MG,NOVA SERRANA,Municipal,Rural,31034657,EM DONA MARIA FRANCISCA DE ANDRADE,39,R$ 13.545,0,,
2016,MG,PIRAUBA,Municipal,Urbana,31181323,EM DONA MARIA DUARTE BRAGA,485,R$ 99.915,0,,
2016,MG,CAETE,Municipal,Urbana,31008346,EM DONA MARIA DE BARROS FERREIRA,124,R$ 16.956,0,,
2016,MG,LAGOA SANTA,Municipal,Urbana,31265705,EM DONA MARIA AUGUSTA,78,R$ 11.790,0,,
2016,MG,BRUMADINHO,Municipal,Rural,31234389,EM DONA MANOELA MOREIRA,30,R$ 10.530,0,,
2016,MG,POCOS DE CALDAS,Municipal,Rural,31127469,EM DONA LUCIA SACOMANN JUNQUEIRA,59,R$ 17.445,0,,
2016,MG,SAO GOTARDO,Municipal,Urbana,31265357,EM DONA LOURDES LADEIRA,274,R$ 34.146,0,,
2016,MG,PIUMHI,Municipal,Urbana,31117757,EM DONA LIDINHA,30,R$ 7.170,0,,
2016,MG,BOCAIUVA,Municipal,Rural,31083151,EM DONA JOSEFA PEREIRA,50,R$ 17.310,0,,
2016,MG,CARATINGA,Municipal,Urbana,31255041,EM DONA GLORINHA ROCHA ABELHA I,250,R$ 52.230,0,,
2016,MG,CONTAGEM,Municipal,Urbana,31008877,EM DONA GABRIELA LEITE ARAUJO,150,R$ 18.630,0,,
2016,MG,MERCES,Municipal,Urbana,31015776,EM DONA CHIQUINHA,209,R$ 42.975,0,,
2016,MG,CRISTALIA,Municipal,Urbana,31271420,EM DONA CAROLINA URSINE,75,R$ 9.891,0,,
2016,MG,EUGENOPOLIS,Municipal,Urbana,31097900,EM DONA CAROLINA MARTINHA TORRES,108,R$ 14.220,0,,
2016,MG,PIRAPORA,Municipal,Urbana,31221678,EM DONA CANDIDA MENDES ALVARES,200,R$ 30.990,0,,
2016,MG,PORTEIRINHA,Municipal,Rural,31091138,EM DONA CACULA MENDES,28,R$ 10.500,0,,
2016,MG,LAGOA SANTA,Municipal,Urbana,31253898,EM DONA ARAMITA,107,R$ 16.455,0,,
2016,MG,NOVA LIMA,Municipal,Urbana,31009547,EM DONA ANTONIETA DIAS DE SOUZA,150,R$ 23.760,0,,
2016,MG,CONTAGEM,Municipal,Urbana,31342912,EM DOMINGOS JOSE DINIZ COSTA BELEM,150,R$ 21.180,0,,
2016,MS,CAMPO GRANDE,Municipal,Urbana,50007319,EM DOMINGOS GONCALVES GOMES,60,R$ 7.170,0,,
2016,MG,ALPINOPOLIS,Municipal,Urbana,31322733,EM DOMINGOS GONCALVES DE LIMA,30,R$ 7.170,0,,
2016,MA,PINHEIRO,Municipal,Urbana,21265070,EM DOM RICARDO PEDRO PAGLIA,167,R$ 35.625,0,,
2016,MA,ITAIPAVA DO GRAJAU,Municipal,Rural,21119538,EM DOM PEDRO II - CREOLIZINHO,200,R$ 48.480,0,,
2016,MA,GOVERNADOR ARCHER,Municipal,Rural,21129029,EM DOM PEDRO II,27,R$ 10.485,0,,
2016,MA,IMPERATRIZ,Municipal,Rural,21092958,EM DOM PEDRO I,80,R$ 4.848,0,,
2016,MG,JABOTICATUBAS,Municipal,Rural,31205311,EM DOM ORIONE,28,R$ 6.300,0,,
2016,MT,CACERES,Municipal,Urbana,51043980,EM DOM MAXIMO BIENNES,300,R$ 56.985,0,,
2016,MG,MARIANA,Municipal,Urbana,31343021,EM DOM LUCIANO PEDRO MENDES DE ALMEIDA,250,R$ 31.338,0,,
2016,MG,CORONEL FABRICIANO,Municipal,Urbana,31343943,EM DOM LELIS LARA,244,R$ 42.945,0,,
2016,MG,PERIQUITO,Municipal,Urbana,31041661,EM DOM JOSE MARIA PIRES,100,R$ 21.180,0,,
2016,MA,GOVERNADOR ARCHER,Municipal,Rural,21128910,EM DOM JOAO VI,58,R$ 13.530,0,,
2016,MA,RIACHAO,Municipal,Rural,21320802,EM DOM FRANCO MASSERDOTTI,60,R$ 17.460,0,,
2016,MA,RIACHAO,Municipal,Rural,21182680,EM DOM BOSCO,80,R$ 24.240,0,,
2016,MG,JAIBA,Municipal,Rural,31065056,EM DOM BOSCO,80,R$ 14.544,0,,
2016,MS,DOURADOS,Municipal,Rural,50016938,EM DOM AQUINO CORREA,80,R$ 17.370,0,,
2016,MT,TAPURAH,Municipal,Rural,51014955,EM DOM AQUINO,70,R$ 24.090,0,,
2016,MA,SAO BENTO,Municipal,Urbana,21048541,EM DO TUPY,47,R$ 7.047,0,,
2016,MG,ITAOBIM,Municipal,Rural,31146943,EM DO SAO JOAO,60,R$ 17.460,0,,
2016,MG,LAGOA DOURADA,Municipal,Rural,31134236,EM DO POV DE CATAUA,23,R$ 10.425,0,,
2016,MG,DIOGO DE VASCONCELOS,Municipal,Rural,31106119,EM DO POV DE BELA VISTA,39,R$ 13.545,0,,
2016,MG,BUENO BRANDAO,Municipal,Urbana,31216810,EM DO JD CAMPO MISTICO,434,R$ 52.866,0,,
2016,MT,NOVA MUTUM,Municipal,Rural,51062674,EM DO CAMPO JORGE CARLOS FERREIRA,101,R$ 34.635,0,,
2016,MG,IBIRITE,Municipal,Urbana,31348899,EM DO BAIRRO SERRA DOURADA,100,R$ 12.708,0,,
2016,MG,BETIM,Municipal,Urbana,31007803,EM DO BAIRRO SAO CRISTOVAO,50,R$ 11.790,0,,
2016,MG,SAO JOAO DEL REI,Municipal,Urbana,31234834,EM DO BAIRRO PIO XII,100,R$ 21.180,0,,
2016,MG,IBIRITE,Municipal,Urbana,31211427,EM DO BAIRRO PETROVALE,100,R$ 21.180,0,,
2016,MG,RIBEIRAO DAS NEVES,Municipal,Urbana,31345946,EM DO BAIRRO METROPOLITANO,50,R$ 11.790,0,,
2016,MG,IBIRITE,Municipal,Urbana,31348872,EM DO BAIRRO JARDIM MONTANHES,120,R$ 14.328,0,,
2016,MG,IBIRITE,Municipal,Urbana,31348902,EM DO BAIRRO JARDIM DAS ROSAS,150,R$ 21.180,0,,
2016,MG,RIBEIRAO DAS NEVES,Municipal,Urbana,31327131,EM DO BAIRRO FRANCISCADRIANGELA,30,R$ 7.170,0,,
2016,MA,SAO JOAO DO PARAISO,Municipal,Rural,21178879,EM DJALMA SANTOS,100,R$ 31.020,0,,
2016,MG,DIVISA ALEGRE,Municipal,Urbana,31340340,EM DIVISA ALEGRE,200,R$ 24.264,0,,
2016,MG,ITURAMA,Municipal,Urbana,31271101,EM DIRETORA MARIA SARAH,60,R$ 11.940,0,,
2016,MG,NOVA SERRANA,Municipal,Urbana,31330361,EM DIRETORA MARIA DO CARMO FONSECA,125,R$ 28.275,0,,
2016,MG,NOVA SERRANA,Municipal,Urbana,31235920,EM DIONETA BATISTA DE FREITAS,125,R$ 28.275,0,,
2016,MA,SAO JOSE DE RIBAMAR,Municipal,Urbana,21230099,EM DIOMEDES DA SILVA PEREIRA,200,R$ 40.440,0,,
2016,MG,FARIA LEMOS,Municipal,Urbana,31098001,EM DIOGO DE VASCONCELOS,100,R$ 6.900,0,,
2016,MG,BOCAIUVA,Municipal,Urbana,31237400,EM DINAH SILVA AZEVEDO CALDEIRA,80,R$ 16.560,0,,
2016,MG,CARMO DO PARANAIBA,Municipal,Urbana,31118508,EM DILZA MARIA DE OLIVEIRA,20,R$ 4.620,0,,
2016,MG,JUIZ DE FORA,Municipal,Urbana,31071757,EM DILERMANDO CRUZ FILHO,147,R$ 18.603,0,,
2016,MA,FORMOSA DA SERRA NEGRA,Municipal,Rural,21120900,EM DEUS E AMOR,30,R$ 10.530,0,,
2016,MA,ALDEIAS ALTAS,Municipal,Rural,21151962,EM DESIDERIO ALVES DOS SANTOS,150,R$ 45.450,0,,
2016,MG,BETIM,Municipal,Urbana,31011258,EM DESEMBARGADOR SOUZA LIMA,165,R$ 35.595,0,,
2016,RN,PARNAMIRIM,Municipal,Urbana,24082139,EM DESEMBARGADOR SILVINO BEZERRA NETO,120,R$ 23.880,0,,
2016,MG,TOCANTINS,Municipal,Urbana,31327671,EM DESEMBARGADOR JOSE LOYOLA,113,R$ 23.775,0,,
2016,MG,MIRADOURO,Municipal,Urbana,31098396,EM DESEMBARGADOR ALBERTO LUZ,92,R$ 21.060,0,,
2016,RJ,BELFORD ROXO,Municipal,Urbana,33158959,EM DEPUTADO OSWALDO LIMA,470,R$ 95.370,0,,
2016,MG,GUAPE,Municipal,Rural,31177083,EM DEPUTADO JOAQUIM DE MELO FREIRE,180,R$ 31.428,0,,
2016,MA,SANTA RITA,Municipal,Rural,21191287,EM DEPUTADO JOAO EVANGELISTA,40,R$ 13.560,0,,
2016,RN,GUAMARE,Municipal,Rural,24025364,EM DEPUTADO JESSE PINTO FREIRE,66,R$ 8.010,0,,
2016,MA,ITAIPAVA DO GRAJAU,Municipal,Rural,21119619,EM DEPUTADO FERNANDO FALCAO,120,R$ 34.920,0,,
2016,RN,PARNAMIRIM,Municipal,Urbana,24098400,EM DEPUTADO ERIVAN FRANCA,100,R$ 21.180,0,,
2016,RN,ACU,Municipal,Urbana,24009601,EM DEPUTADO EDGARD BORGES MONTENEGRO,127,R$ 28.305,0,,
2016,MA,SANTA RITA,Municipal,Rural,21027447,EM DEPUTADA NICE LOBAO,29,R$ 3.985,0,,
2016,MG,INIMUTABA,Municipal,Rural,31143782,EM DEP WALTER PASSOS,29,R$ 10.515,0,,
2016,RN,GOIANINHA,Municipal,Urbana,24073873,EM DEP MARIA DO CEU PEREIRA FERNANDES,100,R$ 21.180,0,,
2016,RN,JAPI,Municipal,Urbana,24040568,EM DEP MARCILIO FURTADO,57,R$ 11.895,0,,
2016,MG,BOA ESPERANCA,Municipal,Urbana,31274267,EM DEP JOSE ALDO DOS SANTOS,100,R$ 21.180,0,,
2016,MG,SAO TIAGO,Municipal,Urbana,31273015,EM DEP JOSE ALDO DOS SANTOS,310,R$ 52.230,0,,
2016,MG,CONTAGEM,Municipal,Urbana,31247413,EM DEP JORGE FERRAZ,100,R$ 12.708,0,,
2016,RN,JACANA,Municipal,Urbana,24040266,EM DEP JESSE FILHO,81,R$ 18.975,0,,
2016,RN,SAO PAULO DO POTENGI,Municipal,Urbana,24048887,EM DEP DJALMA MARINHO,300,R$ 59.700,0,,
2016,MG,SERRA DOS AIMORES,Municipal,Urbana,31147907,EM DEP CASTRO PIRES,100,R$ 4.140,0,,
2016,MG,CONCEICAO DAS ALAGOAS,Municipal,Urbana,31158640,EM DEOLINDO DE FREITAS PAIXAO,70,R$ 16.410,0,,
2016,MG,IPATINGA,Municipal,Urbana,31192392,EM DEOLINDA TAVARES LAMEGO,160,R$ 33.120,0,,
2016,MG,JABOTICATUBAS,Municipal,Urbana,31009326,EM DEOLINDA DIAS DUARTE,58,R$ 11.910,0,,
2016,RN,BOM JESUS,Municipal,Rural,24044776,EM DEMETRIO SOARES,39,R$ 13.545,0,,
2016,MA,SANTA INES,Municipal,Rural,21077959,EM DELMIRA BARBOSA,88,R$ 27.960,0,,
2016,MG,EUGENOPOLIS,Municipal,Urbana,31225631,EM DEDINHO MAGICO,70,R$ 16.410,0,,
2016,MA,SANTA INES,Municipal,Rural,21078220,EM DECO MUNIZ,155,R$ 48.405,0,,
2016,MA,MARANHAOZINHO,Municipal,Urbana,21064105,EM DE1� E 2� GRAU DEPUTADO JOAO SILVA,250,R$ 52.230,0,,
2016,MG,PONTO DOS VOLANTES,Municipal,Rural,31147036,EM DE VIRGEM DAS GRACAS,150,R$ 41.520,0,,
2016,MG,TIMOTEO,Municipal,Urbana,31192911,EM DE TIMOTEO,100,R$ 21.180,0,,
2016,MG,SAO SEBASTIAO DO PARAISO,Municipal,Rural,31137979,EM DE TERMOPOLIS,40,R$ 13.560,0,,
2016,PA,CONCEICAO DO ARAGUAIA,Municipal,Rural,15545210,EM DE TEMPO INTEGRAL VEREADOR FRANCISCO ALENCAR,75,R$ 24.165,0,,
2016,MA,TURIACU,Municipal,Rural,21069450,EM DE TAUA,108,R$ 20.844,0,,
2016,MG,BONITO DE MINAS,Municipal,Rural,31307793,EM DE SUMIDOURO,60,R$ 10.476,0,,
2016,MG,JANUARIA,Municipal,Rural,31297917,EM DE SITIO NOVO,74,R$ 8.050,0,,
2016,MA,PINHEIRO,Municipal,Rural,21046859,EM DE SERRARIA,21,R$ 10.395,0,,
2016,MG,CANAA,Municipal,Rural,31128520,EM DE SAO LUIZ,30,R$ 6.318,0,,
2016,MG,JANUARIA,Municipal,Rural,31063878,EM DE SANTO ANTONIO,32,R$ 2.400,0,,
2016,MG,CALDAS,Municipal,Urbana,31124222,EM DE SANTANA DE CALDAS,30,R$ 2.710,0,,
2016,MG,MIRADOURO,Municipal,Rural,31098442,EM DE SANTA BARBARA,47,R$ 17.265,0,,
2016,MG,JANUARIA,Municipal,Rural,31298654,EM DE RIACHO NOVO,41,R$ 5.965,0,,
2016,MA,PRESIDENTE DUTRA,Municipal,Urbana,21130540,EM DE PRES DUTRA,245,R$ 40.170,0,,
2016,RN,NISIA FLORESTA,Municipal,Rural,24054070,EM DE PIUM,60,R$ 6.060,0,,
2016,RN,TIBAU DO SUL,Municipal,Rural,24062898,EM DE PIAU,164,R$ 52.140,0,,
2016,MG,CANAA,Municipal,Rural,31128503,EM DE PAPAGAIO,20,R$ 4.068,0,,
2016,MG,MARIANA,Municipal,Rural,31107336,EM DE MAINART,52,R$ 10.470,0,,
2016,MG,OURO PRETO,Municipal,Urbana,31106615,EM DE LAVRAS NOVAS,85,R$ 6.825,0,,
2016,MG,PARAGUACU,Municipal,Urbana,31173657,EM DE GUAIPAVA,20,R$ 1.380,0,,
2016,MG,JANUARIA,Municipal,Rural,31064050,EM DE GROTINHA,146,R$ 16.090,0,,
2016,MG,SAO JOAO DEL REI,Municipal,Rural,31136409,EM DE GOIABEIRAS,31,R$ 13.425,0,,
2016,MG,CONSELHEIRO PENA,Municipal,Urbana,31272477,EM DE FERRUGINHA,116,R$ 14.292,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054798,EM DE ENSINO FUNDAMENTAL LAURO PINHEIRO DA COSTA,54,R$ 17.370,0,,
2016,MA,IMPERATRIZ,Municipal,Urbana,21093997,EM DE ENS FUNDAMENTAL IPIRANGA,100,R$ 21.180,0,,
2016,RS,RIO DOS INDIOS,Municipal,Rural,43089577,EM DE ENS FUND SAO BENEDITO,64,R$ 24.000,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Urbana,24064360,EM DE ENS FUND PROF MARIA DAS NEVES SILVA,150,R$ 31.050,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Urbana,24054526,EM DE ENS FUND PROF MARIA DA CRUZ,150,R$ 31.050,0,,
2016,MG,JEQUITINHONHA,Municipal,Urbana,31270636,EM DE ENS FUND 1 A 4 S,125,R$ 28.275,0,,
2016,MG,JEQUITINHONHA,Municipal,Urbana,31270539,EM DE ENS FUND 1 A 4 S,100,R$ 21.180,0,,
2016,MS,CORUMBA,Municipal,Urbana,50031023,EM DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ALMIRANTE TAMANDARE,594,R$ 71.586,0,,
2016,MG,CAMBUQUIRA,Municipal,Rural,31171328,EM DE CONGONHAL,43,R$ 17.205,0,,
2016,MG,JANUARIA,Municipal,Rural,31064483,EM DE CASA ARMADA,45,R$ 3.591,0,,
2016,MA,CONCEICAO DO LAGO-ACU,Municipal,Rural,21054649,EM DE CANTA GALO,59,R$ 17.445,0,,
2016,MG,ITABIRA,Municipal,Rural,31104582,EM DE CANDIDOPOLIS,40,R$ 13.560,0,,
2016,MG,MARIANA,Municipal,Rural,31107131,EM DE CAMPINAS,44,R$ 17.220,0,,
2016,MG,FRANCISCO SA,Municipal,Rural,31340901,EM DE CAMARINHAS,162,R$ 10.854,0,,
2016,MG,FARIA LEMOS,Municipal,Rural,31097985,EM DE CAFARNAUM,35,R$ 13.485,0,,
2016,MA,CONCEICAO DO LAGO-ACU,Municipal,Rural,21054630,EM DE CAETANO,136,R$ 41.640,0,,
2016,MG,JANUARIA,Municipal,Rural,31064033,EM DE BREJINHO,30,R$ 3.990,0,,
2016,MG,BOA ESPERANCA,Municipal,Rural,31171131,EM DE BARRO PRETO,50,R$ 17.310,0,,
2016,MG,IBIRITE,Municipal,Urbana,31009067,EM DE BARREIRINHO,125,R$ 16.965,0,,
2016,MA,CONCEICAO DO LAGO-ACU,Municipal,Rural,21223440,EM DE BAIXA FRIA,27,R$ 10.485,0,,
2016,MA,CONCEICAO DO LAGO-ACU,Municipal,Rural,21054843,EM DE BACURI DO REGO,65,R$ 24.015,0,,
2016,MG,JANUARIA,Municipal,Rural,31064149,EM DE AREIAO,20,R$ 2.020,0,,
2016,MG,ARAXA,Municipal,Urbana,31241032,EM DE APLICACAO LELIA GUIMARAES,160,R$ 33.120,0,,
2016,MG,GUAPE,Municipal,Rural,31172685,EM DE APARECIDA DO SUL,150,R$ 27.270,0,,
2016,MA,CONCEICAO DO LAGO-ACU,Municipal,Rural,21054568,EM DE ANDIROBAL DOS MACIEIS,180,R$ 48.420,0,,
2016,MG,ITAMARANDIBA,Municipal,Rural,31028461,EM DE AMAROS,37,R$ 13.515,0,,
2016,MG,CANAA,Municipal,Rural,31128481,EM DE AGUA FRIA,30,R$ 6.318,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Urbana,24054445,EM DE 1� GRAU VICENTE F MONTE,150,R$ 31.050,0,,
2016,PB,PEDRAS DE FOGO,Municipal,Rural,25100904,EM DE 1� GRAU SEVERINO DA SILVA MADRUGA,46,R$ 17.250,0,,
2016,RN,MACAU,Municipal,Rural,24063231,EM DE 1� GRAU PROF� LUZIA BONIFACIO DE SOUZA,120,R$ 34.920,0,,
2016,RN,MACAU,Municipal,Urbana,24025631,EM DE 1� GRAU PROFESSORA MAURA DE MEDEIROS BEZERRA,130,R$ 28.350,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054534,EM DE 1� GRAU PROF MARIA DE LOURDES DE SOUZA,80,R$ 24.240,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054518,EM DE 1� GRAU PROF LAURIETE V DA SILVA,132,R$ 41.580,0,,
2016,RN,MACAU,Municipal,Urbana,24025690,EM DE 1� GRAU PADRE JOAO PENHA FILHO,180,R$ 35.820,0,,
2016,RN,ALTO DO RODRIGUES,Municipal,Urbana,24010146,EM DE 1� GRAU LUIS MOREIRA DA SILVA,300,R$ 59.700,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054500,EM DE 1� GRAU JOSE JOAQUIM SOBRINHO,40,R$ 13.560,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Urbana,24054496,EM DE 1� GRAU JONAS E DE NORONHA,150,R$ 31.050,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054470,EM DE 1� GRAU JOAQUIM I DO NASCIMENTO,150,R$ 45.450,0,,
2016,RN,MACAU,Municipal,Urbana,24025682,EM DE 1� GRAU EDINOR AVELINO,150,R$ 31.050,0,,
2016,RN,UPANEMA,Municipal,Rural,24009059,EM DE 1 GRAU VICENTE DE PAULA ROCHA,100,R$ 31.020,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054771,EM DE 1 GRAU MONSENHOR WALFREDO GURGEL,34,R$ 8.082,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054763,EM DE 1 GRAU MARIA RUFINA DE LIMA,150,R$ 45.450,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054640,EM DE 1 GRAU DR VARELA BARCA,154,R$ 48.390,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054631,EM DE 1 GRAU DJALMA MARINHO,150,R$ 45.450,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054623,EM DE 1 GRAU COSMO ALVES DE SOUZA,59,R$ 17.445,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054615,EM DE 1 GRAU CLEUZA A F LAUREANO,46,R$ 17.250,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054607,EM DE 1 GRAU BENIGNA SILVA,56,R$ 17.400,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054593,EM DE 1 GRAU ALFREDO MESQUITA FILHO,38,R$ 13.530,0,,
2016,RN,MACAU,Municipal,Rural,24025623,EM DE 1 GRAU ALFERES CASSIANO MARTINS,120,R$ 34.920,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054542,EM DE 1 G PROF M JUDITE DOS SANTOS,65,R$ 24.015,0,,
2016,RN,SAO GONCALO DO AMARANTE,Municipal,Rural,24054674,EM DE 1 E 2 JOSE FCO DA COSTA,150,R$ 45.450,0,,
2016,RN,SAO RAFAEL,Municipal,Urbana,24011894,EM DE 1 E 2 GRAUS FCO DE ASSIS DE SOUZA,200,R$ 40.440,0,,
2016,MA,PINDARE-MIRIM,Municipal,Urbana,21076995,EM DE 1 E 2 G RAIMUNDA DE NAZARE JANSEN,740,R$ 147.900,0,,
2016,RN,GOIANINHA,Municipal,Rural,24061948,EM DAVID SIMONETTI,29,R$ 3.985,0,,
2016,MG,NOVA LIMA,Municipal,Urbana,31012769,EM DAVID FINLAY,149,R$ 23.610,0,,
2016,MA,DAVINOPOLIS,Municipal,Urbana,21092885,EM DAVI ALVES SILVA,421,R$ 76.125,0,,
2016,MG,ANDRADAS,Municipal,Rural,31125245,EM DAURA DAGMAR LOBO,40,R$ 13.560,0,,
2016,MS,CAMPO GRANDE,Municipal,Rural,50006959,EM DARTHESY NOVAES CAMINHA,100,R$ 18.612,0,,
2016,MA,SAO JOSE DE RIBAMAR,Municipal,Rural,21265631,EM DARIO DA SILVA,92,R$ 30.900,0,,
2016,MA,ACAILANDIA,Municipal,Urbana,21265003,EM DARIO BRITO DA CRUZ,100,R$ 12.708,0,,
2016,MA,IMPERATRIZ,Municipal,Urbana,21092583,EM DARCY RIBEIRO,200,R$ 40.440,0,,
2016,MA,SANTA INES,Municipal,Urbana,21206554,EM DARCY RIBEIRO,200,R$ 40.440,0,,
2016,MG,JUIZ DE FORA,Municipal,Urbana,31071480,EM DANTE JAIME BROCHADO,45,R$ 11.715,0,,
